month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,Area sqft,lease_commence_date,Year,remaining_lease,resale_price,Price psf,Precint
2001-11,CLEMENTI,3 ROOM,612,CLEMENTI WEST ST 1,04 TO 06,74,Model A,797,1983,2001,80,151000,189.46,West Coast Plaza
2001-11,CLEMENTI,3 ROOM,402,CLEMENTI AVE 1,04 TO 06,67,New Generation,721,1978,2001,75,156000,216.37,None
2001-11,CLEMENTI,3 ROOM,401,CLEMENTI AVE 1,10 TO 12,67,New Generation,721,1978,2001,75,140500,194.87,None
2001-11,CLEMENTI,3 ROOM,362,CLEMENTI AVE 2,10 TO 12,81,New Generation,872,1978,2001,75,202000,231.65,Clementi Ave2
2001-11,CLEMENTI,3 ROOM,364,CLEMENTI AVE 2,01 TO 03,67,New Generation,721,1978,2001,75,130000,180.31,Clementi Ave2
2001-11,CLEMENTI,3 ROOM,364,CLEMENTI AVE 2,10 TO 12,67,New Generation,721,1978,2001,75,168000,233.01,Clementi Ave2
2001-11,CLEMENTI,3 ROOM,330,CLEMENTI AVE 2,10 TO 12,67,New Generation,721,1978,2001,75,151000,209.43,Clementi PeiTong
2001-11,CLEMENTI,3 ROOM,330,CLEMENTI AVE 2,04 TO 06,67,New Generation,721,1978,2001,75,142000,196.95,Clementi PeiTong
2001-11,CLEMENTI,3 ROOM,354,CLEMENTI AVE 2,04 TO 06,67,New Generation,721,1979,2001,76,135000,187.24,Clementi Ave2
2001-11,CLEMENTI,3 ROOM,428,CLEMENTI AVE 3,07 TO 09,67,New Generation,721,1978,2001,75,154000,213.59,Clementi AYE
2001-11,CLEMENTI,3 ROOM,449,CLEMENTI AVE 3,04 TO 06,68,New Generation,732,1980,2001,77,155000,211.75,Clementi Town Centre
2001-11,CLEMENTI,3 ROOM,442,CLEMENTI AVE 3,01 TO 03,68,New Generation,732,1980,2001,77,148000,202.19,Clementi Town Centre
2001-11,CLEMENTI,3 ROOM,442,CLEMENTI AVE 3,01 TO 03,68,New Generation,732,1980,2001,77,152000,207.65,Clementi Town Centre
2001-11,CLEMENTI,3 ROOM,450,CLEMENTI AVE 3,01 TO 03,68,New Generation,732,1980,2001,77,147000,200.82,Clementi Town Centre
2001-11,CLEMENTI,3 ROOM,320,CLEMENTI AVE 4,04 TO 06,67,New Generation,721,1979,2001,76,153000,212.21,Clementi Meadows
2001-11,CLEMENTI,3 ROOM,319,CLEMENTI AVE 4,04 TO 06,67,New Generation,721,1979,2001,76,142000,196.95,Clementi Meadows
2001-11,CLEMENTI,3 ROOM,310,CLEMENTI AVE 4,01 TO 03,82,New Generation,883,1980,2001,77,181000,204.98,Clementi Meadows
2001-11,CLEMENTI,3 ROOM,309,CLEMENTI AVE 4,04 TO 06,67,New Generation,721,1980,2001,77,144000,199.72,Clementi Meadows
2001-11,CLEMENTI,3 ROOM,308,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1980,2001,77,149500,207.35,Clementi Meadows
2001-11,CLEMENTI,3 ROOM,303,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1979,2001,76,146000,202.5,Clementi Meadows
2001-11,CLEMENTI,3 ROOM,376,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1980,2001,77,160000,221.91,Clementi CC
2001-11,CLEMENTI,3 ROOM,375,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1980,2001,77,163000,226.07,Clementi CC
2001-11,CLEMENTI,3 ROOM,325,CLEMENTI AVE 5,04 TO 06,67,New Generation,721,1978,2001,75,150000,208.04,Clementi PeiTong
2001-11,CLEMENTI,3 ROOM,327,CLEMENTI AVE 5,07 TO 09,67,New Generation,721,1978,2001,75,179000,248.27,Clementi PeiTong
2001-11,CLEMENTI,3 ROOM,345,CLEMENTI AVE 5,01 TO 03,67,New Generation,721,1979,2001,76,136000,188.63,Orange Valley
2001-11,CLEMENTI,3 ROOM,341,CLEMENTI AVE 5,04 TO 06,67,New Generation,721,1979,2001,76,144800,200.83,Orange Valley
2001-11,CLEMENTI,3 ROOM,339,CLEMENTI AVE 5,07 TO 09,67,New Generation,721,1979,2001,76,148800,206.38,Orange Valley
2001-11,CLEMENTI,3 ROOM,377,CLEMENTI AVE 5,01 TO 03,67,New Generation,721,1980,2001,77,132000,183.08,Clementi CC
2001-11,CLEMENTI,3 ROOM,379,CLEMENTI AVE 5,04 TO 06,81,New Generation,872,1980,2001,77,193000,221.33,Clementi CC
2001-11,CLEMENTI,3 ROOM,379,CLEMENTI AVE 5,10 TO 12,67,New Generation,721,1980,2001,77,155000,214.98,Clementi CC
2001-11,CLEMENTI,3 ROOM,602,CLEMENTI WEST ST 1,04 TO 06,67,New Generation,721,1979,2001,76,132500,183.77,West Coast Plaza
2001-11,CLEMENTI,3 ROOM,602,CLEMENTI WEST ST 1,01 TO 03,67,New Generation,721,1979,2001,76,123000,170.6,West Coast Plaza
2001-11,CLEMENTI,3 ROOM,711,CLEMENTI WEST ST 2,10 TO 12,82,New Generation,883,1980,2001,77,181500,205.55,West Coast 700
2001-11,CLEMENTI,3 ROOM,710,CLEMENTI WEST ST 2,07 TO 09,68,New Generation,732,1984,2001,81,136500,186.48,West Coast 700
2001-11,CLEMENTI,3 ROOM,715,CLEMENTI WEST ST 2,04 TO 06,68,New Generation,732,1981,2001,78,125000,170.77,West Coast 715
2001-11,CLEMENTI,3 ROOM,507,WEST COAST DR,04 TO 06,67,New Generation,721,1978,2001,75,125000,173.37,West Coast Vista
2001-11,CLEMENTI,3 ROOM,513,WEST COAST RD,13 TO 15,68,New Generation,732,1980,2001,77,137000,187.16,West Coast Pride
2001-11,CLEMENTI,3 ROOM,514,WEST COAST RD,04 TO 06,68,New Generation,732,1980,2001,77,129000,176.23,West Coast Pride
2001-11,CLEMENTI,3 ROOM,515,WEST COAST RD,07 TO 09,68,New Generation,732,1980,2001,77,137000,187.16,West Coast Pride
2001-11,CLEMENTI,3 ROOM,701,WEST COAST RD,04 TO 06,67,New Generation,721,1980,2001,77,130000,180.31,West Coast 700
2001-11,CLEMENTI,3 ROOM,702,WEST COAST RD,04 TO 06,82,New Generation,883,1980,2001,77,170000,192.53,West Coast 700
2001-11,CLEMENTI,3 ROOM,704,WEST COAST RD,10 TO 12,67,New Generation,721,1980,2001,77,135000,187.24,West Coast 700
2001-12,CLEMENTI,3 ROOM,409,CLEMENTI AVE 1,07 TO 09,67,New Generation,721,1978,2001,75,150000,208.04,None
2001-12,CLEMENTI,3 ROOM,403,CLEMENTI AVE 1,07 TO 09,67,New Generation,721,1978,2001,75,146888,203.73,None
2001-12,CLEMENTI,3 ROOM,403,CLEMENTI AVE 1,01 TO 03,67,New Generation,721,1978,2001,75,136000,188.63,None
2001-12,CLEMENTI,3 ROOM,334,CLEMENTI AVE 2,04 TO 06,67,New Generation,721,1978,2001,75,151000,209.43,Clementi PeiTong
2001-12,CLEMENTI,3 ROOM,330,CLEMENTI AVE 2,01 TO 03,67,New Generation,721,1978,2001,75,161000,223.3,Clementi PeiTong
2001-12,CLEMENTI,3 ROOM,330,CLEMENTI AVE 2,10 TO 12,67,New Generation,721,1978,2001,75,153800,213.31,Clementi PeiTong
2001-12,CLEMENTI,3 ROOM,351,CLEMENTI AVE 2,04 TO 06,67,New Generation,721,1978,2001,75,147000,203.88,Clementi Ave2
2001-12,CLEMENTI,3 ROOM,433,CLEMENTI AVE 3,04 TO 06,67,New Generation,721,1978,2001,75,160000,221.91,Clementi AYE
2001-12,CLEMENTI,3 ROOM,430,CLEMENTI AVE 3,10 TO 12,67,New Generation,721,1979,2001,76,158000,219.14,Clementi AYE
2001-12,CLEMENTI,3 ROOM,430,CLEMENTI AVE 3,04 TO 06,67,New Generation,721,1979,2001,76,160000,221.91,Clementi AYE
2001-12,CLEMENTI,3 ROOM,320,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1979,2001,76,164000,227.46,Clementi Meadows
2001-12,CLEMENTI,3 ROOM,320,CLEMENTI AVE 4,04 TO 06,67,New Generation,721,1979,2001,76,160000,221.91,Clementi Meadows
2001-12,CLEMENTI,3 ROOM,310,CLEMENTI AVE 4,01 TO 03,67,New Generation,721,1980,2001,77,134000,185.85,Clementi Meadows
2001-12,CLEMENTI,3 ROOM,307,CLEMENTI AVE 4,01 TO 03,67,New Generation,721,1979,2001,76,135750,188.28,Clementi Meadows
2001-12,CLEMENTI,3 ROOM,305,CLEMENTI AVE 4,01 TO 03,82,New Generation,883,1979,2001,76,197000,223.1,Clementi Meadows
2001-12,CLEMENTI,3 ROOM,303,CLEMENTI AVE 4,04 TO 06,82,New Generation,883,1979,2001,76,178000,201.59,Clementi Meadows
2001-12,CLEMENTI,3 ROOM,303,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1979,2001,76,142000,196.95,Clementi Meadows
2001-12,CLEMENTI,3 ROOM,303,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1979,2001,76,146000,202.5,Clementi Meadows
2001-12,CLEMENTI,3 ROOM,376,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1980,2001,77,156000,216.37,Clementi CC
2001-12,CLEMENTI,3 ROOM,371,CLEMENTI AVE 4,04 TO 06,68,New Generation,732,1981,2001,78,166000,226.78,Clementi CC
2001-12,CLEMENTI,3 ROOM,371,CLEMENTI AVE 4,04 TO 06,68,New Generation,732,1981,2001,78,160000,218.58,Clementi CC
2001-12,CLEMENTI,3 ROOM,371,CLEMENTI AVE 4,04 TO 06,68,New Generation,732,1981,2001,78,140000,191.26,Clementi CC
2001-12,CLEMENTI,3 ROOM,323,CLEMENTI AVE 5,04 TO 06,67,New Generation,721,1978,2001,75,145000,201.11,Clementi PeiTong
2001-12,CLEMENTI,3 ROOM,321,CLEMENTI AVE 5,01 TO 03,67,New Generation,721,1978,2001,75,151000,209.43,Clementi PeiTong
2001-12,CLEMENTI,3 ROOM,326,CLEMENTI AVE 5,10 TO 12,82,New Generation,883,1978,2001,75,202000,228.77,Clementi PeiTong
2001-12,CLEMENTI,3 ROOM,326,CLEMENTI AVE 5,07 TO 09,67,New Generation,721,1978,2001,75,160000,221.91,Clementi PeiTong
2001-12,CLEMENTI,3 ROOM,327,CLEMENTI AVE 5,04 TO 06,82,New Generation,883,1978,2001,75,200000,226.5,Clementi PeiTong
2001-12,CLEMENTI,3 ROOM,346,CLEMENTI AVE 5,10 TO 12,67,New Generation,721,1979,2001,76,156000,216.37,Orange Valley
2001-12,CLEMENTI,3 ROOM,346,CLEMENTI AVE 5,10 TO 12,67,New Generation,721,1979,2001,76,150000,208.04,Orange Valley
2001-12,CLEMENTI,3 ROOM,345,CLEMENTI AVE 5,04 TO 06,82,New Generation,883,1979,2001,76,200000,226.5,Orange Valley
2001-12,CLEMENTI,3 ROOM,377,CLEMENTI AVE 5,07 TO 09,67,New Generation,721,1980,2001,77,151000,209.43,Clementi CC
2001-12,CLEMENTI,3 ROOM,377,CLEMENTI AVE 5,07 TO 09,67,New Generation,721,1980,2001,77,164000,227.46,Clementi CC
2001-12,CLEMENTI,3 ROOM,602,CLEMENTI WEST ST 1,10 TO 12,67,New Generation,721,1979,2001,76,131000,181.69,West Coast Plaza
2001-12,CLEMENTI,3 ROOM,608,CLEMENTI WEST ST 1,07 TO 09,67,New Generation,721,1979,2001,76,140000,194.17,West Coast Plaza
2001-12,CLEMENTI,3 ROOM,608,CLEMENTI WEST ST 1,04 TO 06,67,New Generation,721,1979,2001,76,124000,171.98,West Coast Plaza
2001-12,CLEMENTI,3 ROOM,608,CLEMENTI WEST ST 1,10 TO 12,67,New Generation,721,1979,2001,76,142000,196.95,West Coast Plaza
2001-12,CLEMENTI,3 ROOM,705,CLEMENTI WEST ST 2,04 TO 06,67,New Generation,721,1980,2001,77,131000,181.69,West Coast 700
2001-12,CLEMENTI,3 ROOM,705,CLEMENTI WEST ST 2,04 TO 06,82,New Generation,883,1980,2001,77,178000,201.59,West Coast 700
2001-12,CLEMENTI,3 ROOM,731,CLEMENTI WEST ST 2,10 TO 12,82,New Generation,883,1980,2001,77,174000,197.06,West Coast 720
2001-12,CLEMENTI,3 ROOM,706,CLEMENTI WEST ST 2,10 TO 12,68,New Generation,732,1980,2001,77,135000,184.43,West Coast 700
2001-12,CLEMENTI,3 ROOM,715,CLEMENTI WEST ST 2,01 TO 03,68,New Generation,732,1981,2001,78,127000,173.5,West Coast 715
2001-12,CLEMENTI,3 ROOM,509,WEST COAST DR,04 TO 06,67,New Generation,721,1978,2001,75,126000,174.76,West Coast Vista
2001-12,CLEMENTI,3 ROOM,513,WEST COAST RD,10 TO 12,68,New Generation,732,1980,2001,77,133000,181.69,West Coast Pride
2001-12,CLEMENTI,3 ROOM,514,WEST COAST RD,04 TO 06,68,New Generation,732,1980,2001,77,126000,172.13,West Coast Pride
2001-12,CLEMENTI,3 ROOM,515,WEST COAST RD,04 TO 06,68,New Generation,732,1980,2001,77,133000,181.69,West Coast Pride
2001-12,CLEMENTI,3 ROOM,520,WEST COAST RD,10 TO 12,67,New Generation,721,1986,2001,83,128000,177.53,West Coast Pride
2001-12,CLEMENTI,3 ROOM,702,WEST COAST RD,10 TO 12,67,New Generation,721,1980,2001,77,135000,187.24,West Coast 700
2001-12,CLEMENTI,3 ROOM,702,WEST COAST RD,07 TO 09,82,New Generation,883,1980,2001,77,188000,212.91,West Coast 700
2001-12,CLEMENTI,3 ROOM,703,WEST COAST RD,04 TO 06,67,New Generation,721,1980,2001,77,132000,183.08,West Coast 700
2001-12,CLEMENTI,3 ROOM,704,WEST COAST RD,10 TO 12,67,New Generation,721,1980,2001,77,140000,194.17,West Coast 700
2001-12,CLEMENTI,3 ROOM,704,WEST COAST RD,07 TO 09,67,New Generation,721,1980,2001,77,138000,191.4,West Coast 700
2002-01,CLEMENTI,3 ROOM,611,CLEMENTI WEST ST 1,07 TO 09,74,Model A,797,1983,2002,79,150000,188.21,West Coast Plaza
2002-01,CLEMENTI,3 ROOM,401,CLEMENTI AVE 1,04 TO 06,67,New Generation,721,1978,2002,74,136000,188.63,None
2002-01,CLEMENTI,3 ROOM,401,CLEMENTI AVE 1,04 TO 06,67,New Generation,721,1978,2002,74,155000,214.98,None
2002-01,CLEMENTI,3 ROOM,401,CLEMENTI AVE 1,10 TO 12,67,New Generation,721,1978,2002,74,141000,195.56,None
2002-01,CLEMENTI,3 ROOM,365,CLEMENTI AVE 2,07 TO 09,67,New Generation,721,1978,2002,74,140000,194.17,Clementi Ave2
2002-01,CLEMENTI,3 ROOM,331,CLEMENTI AVE 2,04 TO 06,67,New Generation,721,1978,2002,74,155000,214.98,Clementi PeiTong
2002-01,CLEMENTI,3 ROOM,330,CLEMENTI AVE 2,04 TO 06,82,New Generation,883,1978,2002,74,203000,229.9,Clementi PeiTong
2002-01,CLEMENTI,3 ROOM,335,CLEMENTI AVE 2,07 TO 09,67,New Generation,721,1978,2002,74,150000,208.04,Clementi PeiTong
2002-01,CLEMENTI,3 ROOM,351,CLEMENTI AVE 2,01 TO 03,67,New Generation,721,1978,2002,74,136000,188.63,Clementi Ave2
2002-01,CLEMENTI,3 ROOM,429,CLEMENTI AVE 3,10 TO 12,81,New Generation,872,1978,2002,74,197000,225.92,Clementi AYE
2002-01,CLEMENTI,3 ROOM,428,CLEMENTI AVE 3,10 TO 12,67,New Generation,721,1978,2002,74,161000,223.3,Clementi AYE
2002-01,CLEMENTI,3 ROOM,433,CLEMENTI AVE 3,04 TO 06,67,New Generation,721,1978,2002,74,152000,210.82,Clementi AYE
2002-01,CLEMENTI,3 ROOM,433,CLEMENTI AVE 3,10 TO 12,81,New Generation,872,1978,2002,74,213800,245.18,Clementi AYE
2002-01,CLEMENTI,3 ROOM,431,CLEMENTI AVE 3,04 TO 06,82,New Generation,883,1979,2002,75,179000,202.72,Clementi AYE
2002-01,CLEMENTI,3 ROOM,430,CLEMENTI AVE 3,10 TO 12,67,New Generation,721,1979,2002,75,159000,220.53,Clementi AYE
2002-01,CLEMENTI,3 ROOM,445,CLEMENTI AVE 3,04 TO 06,68,New Generation,732,1980,2002,76,145000,198.09,Clementi Town Centre
2002-01,CLEMENTI,3 ROOM,449,CLEMENTI AVE 3,04 TO 06,68,New Generation,732,1980,2002,76,152000,207.65,Clementi Town Centre
2002-01,CLEMENTI,3 ROOM,309,CLEMENTI AVE 4,04 TO 06,67,New Generation,721,1980,2002,76,140500,194.87,Clementi Meadows
2002-01,CLEMENTI,3 ROOM,309,CLEMENTI AVE 4,01 TO 03,82,New Generation,883,1980,2002,76,191000,216.31,Clementi Meadows
2002-01,CLEMENTI,3 ROOM,305,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1979,2002,75,147000,203.88,Clementi Meadows
2002-01,CLEMENTI,3 ROOM,306,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1979,2002,75,148000,205.27,Clementi Meadows
2002-01,CLEMENTI,3 ROOM,304,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1979,2002,75,148000,205.27,Clementi Meadows
2002-01,CLEMENTI,3 ROOM,375,CLEMENTI AVE 4,01 TO 03,82,New Generation,883,1980,2002,76,193000,218.57,Clementi CC
2002-01,CLEMENTI,3 ROOM,346,CLEMENTI AVE 5,04 TO 06,67,New Generation,721,1979,2002,75,147500,204.58,Orange Valley
2002-01,CLEMENTI,3 ROOM,345,CLEMENTI AVE 5,04 TO 06,82,New Generation,883,1979,2002,75,208000,235.56,Orange Valley
2002-01,CLEMENTI,3 ROOM,379,CLEMENTI AVE 5,10 TO 12,67,New Generation,721,1980,2002,76,150000,208.04,Clementi CC
2002-01,CLEMENTI,3 ROOM,608,CLEMENTI WEST ST 1,10 TO 12,67,New Generation,721,1979,2002,75,136500,189.32,West Coast Plaza
2002-01,CLEMENTI,3 ROOM,713,CLEMENTI WEST ST 2,04 TO 06,82,New Generation,883,1985,2002,81,187000,211.78,West Coast 715
2002-01,CLEMENTI,3 ROOM,731,CLEMENTI WEST ST 2,04 TO 06,68,New Generation,732,1980,2002,76,124000,169.4,West Coast 720
2002-01,CLEMENTI,3 ROOM,728,CLEMENTI WEST ST 2,07 TO 09,68,New Generation,732,1980,2002,76,131000,178.96,West Coast 720
2002-01,CLEMENTI,3 ROOM,715,CLEMENTI WEST ST 2,07 TO 09,82,New Generation,883,1981,2002,77,173000,195.92,West Coast 715
2002-01,CLEMENTI,3 ROOM,509,WEST COAST DR,13 TO 15,67,New Generation,721,1978,2002,74,125000,173.37,West Coast Vista
2002-01,CLEMENTI,3 ROOM,515,WEST COAST RD,04 TO 06,68,New Generation,732,1980,2002,76,126000,172.13,West Coast Pride
2002-01,CLEMENTI,3 ROOM,520,WEST COAST RD,04 TO 06,82,New Generation,883,1986,2002,82,173000,195.92,West Coast Pride
2002-01,CLEMENTI,3 ROOM,701,WEST COAST RD,04 TO 06,82,New Generation,883,1980,2002,76,171000,193.66,West Coast 700
2002-01,CLEMENTI,3 ROOM,702,WEST COAST RD,04 TO 06,67,New Generation,721,1980,2002,76,125000,173.37,West Coast 700
2002-01,CLEMENTI,3 ROOM,703,WEST COAST RD,13 TO 15,67,New Generation,721,1980,2002,76,131000,181.69,West Coast 700
2002-02,CLEMENTI,3 ROOM,610,CLEMENTI WEST ST 1,04 TO 06,74,Model A,797,1983,2002,79,143000,179.42,West Coast Plaza
2002-02,CLEMENTI,3 ROOM,407,CLEMENTI AVE 1,04 TO 06,67,New Generation,721,1978,2002,74,141500,196.26,None
2002-02,CLEMENTI,3 ROOM,403,CLEMENTI AVE 1,04 TO 06,67,New Generation,721,1978,2002,74,134500,186.55,None
2002-02,CLEMENTI,3 ROOM,403,CLEMENTI AVE 1,07 TO 09,82,New Generation,883,1978,2002,74,203000,229.9,None
2002-02,CLEMENTI,3 ROOM,402,CLEMENTI AVE 1,10 TO 12,82,New Generation,883,1978,2002,74,187500,212.34,None
2002-02,CLEMENTI,3 ROOM,401,CLEMENTI AVE 1,10 TO 12,67,New Generation,721,1978,2002,74,141000,195.56,None
2002-02,CLEMENTI,3 ROOM,401,CLEMENTI AVE 1,01 TO 03,67,New Generation,721,1978,2002,74,134000,185.85,None
2002-02,CLEMENTI,3 ROOM,401,CLEMENTI AVE 1,04 TO 06,67,New Generation,721,1978,2002,74,131000,181.69,None
2002-02,CLEMENTI,3 ROOM,365,CLEMENTI AVE 2,04 TO 06,67,New Generation,721,1978,2002,74,143000,198.34,Clementi Ave2
2002-02,CLEMENTI,3 ROOM,331,CLEMENTI AVE 2,07 TO 09,67,New Generation,721,1978,2002,74,162000,224.69,Clementi PeiTong
2002-02,CLEMENTI,3 ROOM,329,CLEMENTI AVE 2,07 TO 09,82,New Generation,883,1978,2002,74,197000,223.1,Clementi PeiTong
2002-02,CLEMENTI,3 ROOM,435,CLEMENTI AVE 3,07 TO 09,67,New Generation,721,1978,2002,74,168000,233.01,Clementi AYE
2002-02,CLEMENTI,3 ROOM,434,CLEMENTI AVE 3,01 TO 03,67,New Generation,721,1978,2002,74,146000,202.5,Clementi AYE
2002-02,CLEMENTI,3 ROOM,434,CLEMENTI AVE 3,10 TO 12,67,New Generation,721,1978,2002,74,160000,221.91,Clementi AYE
2002-02,CLEMENTI,3 ROOM,432,CLEMENTI AVE 3,07 TO 09,67,New Generation,721,1978,2002,74,169000,234.4,Clementi AYE
2002-02,CLEMENTI,3 ROOM,430,CLEMENTI AVE 3,04 TO 06,67,New Generation,721,1979,2002,75,141000,195.56,Clementi AYE
2002-02,CLEMENTI,3 ROOM,445,CLEMENTI AVE 3,04 TO 06,83,New Generation,893,1980,2002,76,185000,207.17,Clementi Town Centre
2002-02,CLEMENTI,3 ROOM,320,CLEMENTI AVE 4,04 TO 06,67,New Generation,721,1979,2002,75,155000,214.98,Clementi Meadows
2002-02,CLEMENTI,3 ROOM,319,CLEMENTI AVE 4,07 TO 09,80,New Generation,861,1979,2002,75,158500,184.09,Clementi Meadows
2002-02,CLEMENTI,3 ROOM,319,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1979,2002,75,158000,219.14,Clementi Meadows
2002-02,CLEMENTI,3 ROOM,319,CLEMENTI AVE 4,10 TO 12,67,New Generation,721,1979,2002,75,158000,219.14,Clementi Meadows
2002-02,CLEMENTI,3 ROOM,308,CLEMENTI AVE 4,07 TO 09,67,New Generation,721,1980,2002,76,149000,206.66,Clementi Meadows
2002-02,CLEMENTI,3 ROOM,308,CLEMENTI AVE 4,04 TO 06,67,New Generation,721,1980,2002,76,150000,208.04,Clementi Meadows
2002-02,CLEMENTI,3 ROOM,308,CLEMENTI AVE 4,01 TO 03,67,New Generation,721,1980,2002,76,135500,187.93,Clementi Meadows
2002-02,CLEMENTI,3 ROOM,308,CLEMENTI AVE 4,04 TO 06,67,New Generation,721,1980,2002,76,136000,188.63,Clementi Meadows
2002-02,CLEMENTI,3 ROOM,308,CLEMENTI AVE 4,01 TO 03,67,New Generation,721,1980,2002,76,134000,185.85,Clementi Meadows
2002-02,CLEMENTI,3 ROOM,307,CLEMENTI AVE 4,01 TO 03,67,New Generation,721,1979,2002,75,134500,186.55,Clementi Meadows
2002-02,CLEMENTI,3 ROOM,306,CLEMENTI AVE 4,04 TO 06,67,New Generation,721,1979,2002,75,138000,191.4,Clementi Meadows
2002-02,CLEMENTI,3 ROOM,322,CLEMENTI AVE 5,01 TO 03,67,New Generation,721,1978,2002,74,152000,210.82,Clementi PeiTong
2002-02,CLEMENTI,3 ROOM,326,CLEMENTI AVE 5,10 TO 12,67,New Generation,721,1978,2002,74,172500,239.25,Clementi PeiTong
2002-02,CLEMENTI,3 ROOM,346,CLEMENTI AVE 5,04 TO 06,67,New Generation,721,1979,2002,75,142500,197.64,Orange Valley
2002-02,CLEMENTI,3 ROOM,345,CLEMENTI AVE 5,04 TO 06,67,New Generation,721,1979,2002,75,137500,190.71,Orange Valley
2002-02,CLEMENTI,3 ROOM,603,CLEMENTI WEST ST 1,04 TO 06,83,New Generation,893,1979,2002,75,173000,193.73,West Coast Plaza
2002-02,CLEMENTI,3 ROOM,711,CLEMENTI WEST ST 2,01 TO 03,67,New Generation,721,1980,2002,76,120000,166.44,West Coast 700
2002-02,CLEMENTI,3 ROOM,711,CLEMENTI WEST ST 2,10 TO 12,67,New Generation,721,1980,2002,76,135000,187.24,West Coast 700
2002-02,CLEMENTI,3 ROOM,713,CLEMENTI WEST ST 2,07 TO 09,67,New Generation,721,1985,2002,81,141500,196.26,West Coast 715
2002-02,CLEMENTI,3 ROOM,730,CLEMENTI WEST ST 2,10 TO 12,68,New Generation,732,1980,2002,76,137000,187.16,West Coast 720
2002-02,CLEMENTI,3 ROOM,730,CLEMENTI WEST ST 2,01 TO 03,68,New Generation,732,1980,2002,76,135000,184.43,West Coast 720
2002-02,CLEMENTI,3 ROOM,729,CLEMENTI WEST ST 2,10 TO 12,68,New Generation,732,1983,2002,79,143000,195.36,West Coast 720
2002-02,CLEMENTI,3 ROOM,710,CLEMENTI WEST ST 2,01 TO 03,68,New Generation,732,1984,2002,80,128000,174.86,West Coast 700
2002-02,CLEMENTI,3 ROOM,710,CLEMENTI WEST ST 2,04 TO 06,82,New Generation,883,1984,2002,80,175000,198.19,West Coast 700
2002-02,CLEMENTI,3 ROOM,715,CLEMENTI WEST ST 2,07 TO 09,68,New Generation,732,1981,2002,77,130000,177.6,West Coast 715
2002-02,CLEMENTI,3 ROOM,510,WEST COAST DR,04 TO 06,67,New Generation,721,1978,2002,74,120000,166.44,West Coast Vista
2002-02,CLEMENTI,3 ROOM,507,WEST COAST DR,07 TO 09,67,New Generation,721,1978,2002,74,130000,180.31,West Coast Vista
2002-02,CLEMENTI,3 ROOM,508,WEST COAST DR,04 TO 06,67,New Generation,721,1978,2002,74,118000,163.66,West Coast Vista
2002-02,CLEMENTI,3 ROOM,519,WEST COAST RD,01 TO 03,68,New Generation,732,1980,2002,76,122000,166.67,West Coast Pride
2002-02,CLEMENTI,3 ROOM,520,WEST COAST RD,10 TO 12,67,New Generation,721,1986,2002,82,129500,179.61,West Coast Pride
2002-02,CLEMENTI,3 ROOM,520,WEST COAST RD,10 TO 12,67,New Generation,721,1986,2002,82,129000,178.92,West Coast Pride
2002-02,CLEMENTI,3 ROOM,701,WEST COAST RD,04 TO 06,67,New Generation,721,1980,2002,76,131000,181.69,West Coast 700
2002-03,CLEMENTI,3 ROOM,611,CLEMENTI WEST ST 1,04 TO 06,74,Model A,797,1983,2002,79,145500,182.56,West Coast Plaza
2002-03,CLEMENTI,3 ROOM,612,CLEMENTI WEST ST 1,07 TO 09,74,Model A,797,1983,2002,79,132000,165.62,West Coast Plaza
2002-03,CLEMENTI,3 ROOM,409,CLEMENTI AVE 1,07 TO 09,67,New Generation,721,1978,2002,74,148300,205.69,None
2002-03,CLEMENTI,3 ROOM,409,CLEMENTI AVE 1,13 TO 15,67,New Generation,721,1978,2002,74,149000,206.66,None
2002-03,CLEMENTI,3 ROOM,402,CLEMENTI AVE 1,04 TO 06,82,New Generation,883,1978,2002,74,177000,200.45,None
2002-03,CLEMENTI,3 ROOM,402,CLEMENTI AVE 1,07 TO 09,67,New Generation,721,1978,2002,74,139000,192.79,None
2002-03,CLEMENTI,3 ROOM,365,CLEMENTI AVE 2,01 TO 03,67,New Generation,721,1978,2002,74,135000,187.24,Clementi Ave2
2002-03,CLEMENTI,3 ROOM,365,CLEMENTI AVE 2,10 TO 12,67,New Generation,721,1978,2002,74,148000,205.27,Clementi Ave2
2002-03,CLEMENTI,3 ROOM,365,CLEMENTI AVE 2,07 TO 09,81,New Generation,872,1978,2002,74,195000,223.62,Clementi Ave2
2002-03,CLEMENTI,3 ROOM,335,CLEMENTI AVE 2,04 TO 06,67,New Generation,721,1978,2002,74,156000,216.37,Clementi PeiTong
