month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,Area sqft,lease_commence_date,Year,remaining_lease,resale_price,Price psf,precinct
1999-06,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1969,1999,69,160000,221.914008321775,Kim Keat Court
1999-06,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,10 TO 12,67,IMPROVED,721,1969,1999,69,168000,233.009708737864,Kim Keat Court
1999-06,TOA PAYOH,3 ROOM,3,LOR 7 TOA PAYOH,10 TO 12,68,IMPROVED,732,1969,1999,69,183000,250,Kim Keat Court
1999-06,TOA PAYOH,3 ROOM,167,LOR 1 TOA PAYOH,01 TO 03,60,IMPROVED,646,1969,1999,69,130000,201.238390092879,None
1999-06,TOA PAYOH,3 ROOM,166,LOR 1 TOA PAYOH,01 TO 03,60,IMPROVED,646,1969,1999,69,133000,205.882352941176,None
1999-06,TOA PAYOH,3 ROOM,166,LOR 1 TOA PAYOH,04 TO 06,60,IMPROVED,646,1969,1999,69,135000,208.978328173375,None
1999-06,TOA PAYOH,3 ROOM,34,LOR 5 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,172000,238.557558945908,East Payoh Spring
1999-06,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,160000,221.914008321775,East Payoh Spring
1999-06,TOA PAYOH,3 ROOM,124,LOR 1 TOA PAYOH,04 TO 06,67,IMPROVED,721,1970,1999,70,144000,199.722607489598,Toa Payoh View
1999-06,TOA PAYOH,3 ROOM,123,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,145000,201.109570041609,Toa Payoh View
1999-06,TOA PAYOH,3 ROOM,125,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,136000,188.626907073509,Toa Payoh View
1999-06,TOA PAYOH,3 ROOM,126,LOR 1 TOA PAYOH,13 TO 15,67,IMPROVED,721,1970,1999,70,136000,188.626907073509,Toa Payoh View
1999-06,TOA PAYOH,3 ROOM,126,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,140000,194.174757281553,Toa Payoh View
1999-06,TOA PAYOH,3 ROOM,4,LOR 7 TOA PAYOH,07 TO 09,68,IMPROVED,732,1969,1999,69,147500,201.502732240437,Kim Keat Court
1999-06,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,04 TO 06,63,IMPROVED,678,1970,1999,70,155000,228.613569321534,Toa Payoh View
1999-06,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,19 TO 21,63,IMPROVED,678,1970,1999,70,142000,209.439528023599,Toa Payoh View
1999-06,TOA PAYOH,3 ROOM,9,LOR 7 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1999,70,145000,204.225352112676,Toa Payoh Court
1999-06,TOA PAYOH,3 ROOM,9,LOR 7 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1999,70,152000,214.084507042254,Toa Payoh Court
1999-06,TOA PAYOH,3 ROOM,18,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,140000,194.174757281553,Kim Keat Palm
1999-06,TOA PAYOH,3 ROOM,18,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,143500,199.029126213592,Kim Keat Palm
1999-06,TOA PAYOH,3 ROOM,23,TOA PAYOH EAST,04 TO 06,67,IMPROVED,721,1970,1999,70,134000,185.852981969487,Kim Keat Palm
1999-06,TOA PAYOH,3 ROOM,20,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,137500,190.707350901526,Kim Keat Palm
1999-06,TOA PAYOH,3 ROOM,12,LOR 7 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1999,70,145000,204.225352112676,Toa Payoh Court
1999-06,TOA PAYOH,3 ROOM,12,LOR 7 TOA PAYOH,10 TO 12,66,IMPROVED,710,1970,1999,70,149000,209.859154929577,Toa Payoh Court
1999-06,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,10 TO 12,66,IMPROVED,710,1970,1999,70,140000,197.183098591549,Toa Payoh Court
1999-06,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1999,70,155000,218.30985915493,Toa Payoh Court
1999-06,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,04 TO 06,66,IMPROVED,710,1970,1999,70,157000,221.12676056338,Toa Payoh Court
1999-06,TOA PAYOH,3 ROOM,25,TOA PAYOH EAST,07 TO 09,67,IMPROVED,721,1971,1999,71,138000,191.400832177531,Toa Payoh East
1999-06,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,10 TO 12,67,IMPROVED,721,1971,1999,71,148000,205.270457697642,Toa Payoh East
1999-06,TOA PAYOH,3 ROOM,27,TOA PAYOH EAST,07 TO 09,67,IMPROVED,721,1971,1999,71,139000,192.787794729542,Toa Payoh East
1999-06,TOA PAYOH,3 ROOM,27,TOA PAYOH EAST,04 TO 06,67,IMPROVED,721,1971,1999,71,154000,213.592233009709,Toa Payoh East
1999-06,TOA PAYOH,3 ROOM,27,TOA PAYOH EAST,04 TO 06,67,IMPROVED,721,1971,1999,71,133000,184.466019417476,Toa Payoh East
1999-06,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,01 TO 03,67,IMPROVED,721,1971,1999,71,132000,183.079056865465,Kim Keat Palm
1999-06,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,10 TO 12,67,IMPROVED,721,1971,1999,71,140500,194.868238557559,Kim Keat Palm
1999-06,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,01 TO 03,66,IMPROVED,710,1971,1999,71,129000,181.69014084507,Kim Keat Palm
1999-06,TOA PAYOH,3 ROOM,79,TOA PAYOH CTRL,04 TO 06,61,IMPROVED,657,1971,1999,71,213000,324.200913242009,None
1999-06,TOA PAYOH,3 ROOM,79,TOA PAYOH CTRL,07 TO 09,61,IMPROVED,657,1971,1999,71,238000,362.252663622527,None
1999-06,TOA PAYOH,3 ROOM,79,TOA PAYOH CTRL,07 TO 09,61,IMPROVED,657,1971,1999,71,229000,348.55403348554,None
1999-06,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,04 TO 06,67,IMPROVED,721,1971,1999,71,155000,214.97919556172,Toa Payoh Sapphire
1999-06,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,01 TO 03,67,IMPROVED,721,1971,1999,71,144000,199.722607489598,Toa Payoh Sapphire
1999-06,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1971,1999,71,160000,221.914008321775,Toa Payoh Sapphire
1999-06,TOA PAYOH,3 ROOM,85B,LOR 4 TOA PAYOH,04 TO 06,78,IMPROVED,840,1972,1999,72,163000,194.047619047619,Toa Payoh Eighties
1999-06,TOA PAYOH,3 ROOM,85B,LOR 4 TOA PAYOH,10 TO 12,68,IMPROVED,732,1972,1999,72,149000,203.551912568306,Toa Payoh Eighties
1999-06,TOA PAYOH,3 ROOM,85B,LOR 4 TOA PAYOH,04 TO 06,68,IMPROVED,732,1972,1999,72,136000,185.792349726776,Toa Payoh Eighties
1999-06,TOA PAYOH,3 ROOM,158,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1972,1999,72,154000,220,Toa Payoh Green
1999-06,TOA PAYOH,3 ROOM,159,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1972,1999,72,154000,220,Toa Payoh Green
1999-06,TOA PAYOH,3 ROOM,159,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1972,1999,72,167000,238.571428571429,Toa Payoh Green
1999-06,TOA PAYOH,3 ROOM,168,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1972,1999,72,168000,240,Toa Payoh Green
1999-06,TOA PAYOH,3 ROOM,169,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1972,1999,72,153000,218.571428571429,Toa Payoh Green
1999-06,TOA PAYOH,3 ROOM,169,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1972,1999,72,148000,211.428571428571,Toa Payoh Green
1999-06,TOA PAYOH,3 ROOM,174,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1972,1999,72,162000,231.428571428571,Toa Payoh Green
1999-06,TOA PAYOH,3 ROOM,174,LOR 1 TOA PAYOH,10 TO 12,65,IMPROVED,700,1972,1999,72,153000,218.571428571429,Toa Payoh Green
1999-06,TOA PAYOH,3 ROOM,173,LOR 1 TOA PAYOH,04 TO 06,66,IMPROVED,710,1972,1999,72,149000,209.859154929577,Toa Payoh Green
1999-06,TOA PAYOH,3 ROOM,173,LOR 1 TOA PAYOH,07 TO 09,66,IMPROVED,710,1972,1999,72,151000,212.676056338028,Toa Payoh Green
1999-06,TOA PAYOH,3 ROOM,173,LOR 1 TOA PAYOH,04 TO 06,66,IMPROVED,710,1972,1999,72,154000,216.901408450704,Toa Payoh Green
1999-06,TOA PAYOH,3 ROOM,199,TOA PAYOH NTH,04 TO 06,65,IMPROVED,700,1982,1999,82,135000,192.857142857143,Toa Payoh Spring
1999-06,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,01 TO 03,66,IMPROVED,710,1973,1999,73,134000,188.732394366197,Kim Keat View
1999-06,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,07 TO 09,66,IMPROVED,710,1973,1999,73,136000,191.549295774648,Kim Keat View
1999-06,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,07 TO 09,66,IMPROVED,710,1973,1999,73,133500,188.028169014085,Kim Keat View
1999-06,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,01 TO 03,66,IMPROVED,710,1973,1999,73,134000,188.732394366197,Kim Keat View
1999-06,TOA PAYOH,3 ROOM,194,KIM KEAT AVE,04 TO 06,66,IMPROVED,710,1973,1999,73,134000,188.732394366197,Kim Keat View
1999-06,TOA PAYOH,3 ROOM,206,TOA PAYOH NTH,04 TO 06,59,IMPROVED,635,1973,1999,73,144800,228.031496062992,Toa Payoh North
1999-06,TOA PAYOH,3 ROOM,206,TOA PAYOH NTH,07 TO 09,65,IMPROVED,700,1973,1999,73,146000,208.571428571429,Toa Payoh North
1999-06,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,10 TO 12,65,IMPROVED,700,1973,1999,73,158000,225.714285714286,Toa Payoh North
1999-06,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,07 TO 09,76,IMPROVED,818,1973,1999,73,188000,229.828850855746,Toa Payoh North
1999-06,TOA PAYOH,3 ROOM,89,LOR 2 TOA PAYOH,07 TO 09,67,IMPROVED,721,1974,1999,74,213000,295.423023578363,None
1999-06,TOA PAYOH,3 ROOM,89,LOR 2 TOA PAYOH,10 TO 12,67,IMPROVED,721,1974,1999,74,225000,312.066574202497,None
1999-06,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,07 TO 09,63,STANDARD,678,1983,1999,83,145000,213.864306784661,East Payoh Palm
1999-06,TOA PAYOH,3 ROOM,47,LOR 6 TOA PAYOH,01 TO 03,58,STANDARD,624,1969,1999,69,126000,201.923076923077,East Payoh Spring
1999-06,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,04 TO 06,72,STANDARD,775,1969,1999,69,122000,157.41935483871,Toa Payoh Vista
1999-06,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,04 TO 06,64,STANDARD,689,1969,1999,69,122000,177.068214804064,Toa Payoh Vista
1999-06,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,07 TO 09,64,STANDARD,689,1969,1999,69,126000,182.873730043541,Toa Payoh Vista
1999-06,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,07 TO 09,72,STANDARD,775,1969,1999,69,150000,193.548387096774,Toa Payoh Vista
1999-06,TOA PAYOH,3 ROOM,70,LOR 4 TOA PAYOH,01 TO 03,64,STANDARD,689,1969,1999,69,111000,161.103047895501,Toa Payoh Vista
1999-06,TOA PAYOH,3 ROOM,59,LOR 5 TOA PAYOH,07 TO 09,61,STANDARD,657,1973,1999,73,136000,207.001522070015,Toa Payoh Vista
1999-06,TOA PAYOH,3 ROOM,59,LOR 5 TOA PAYOH,10 TO 12,61,STANDARD,657,1973,1999,73,133900,203.805175038052,Toa Payoh Vista
1999-06,TOA PAYOH,3 ROOM,59,LOR 5 TOA PAYOH,04 TO 06,61,STANDARD,657,1973,1999,73,143000,217.65601217656,Toa Payoh Vista
1999-06,TOA PAYOH,3 ROOM,69,LOR 4 TOA PAYOH,07 TO 09,62,STANDARD,667,1973,1999,73,125000,187.406296851574,Toa Payoh Vista
1999-06,TOA PAYOH,3 ROOM,69,LOR 4 TOA PAYOH,04 TO 06,62,STANDARD,667,1973,1999,73,121500,182.15892053973,Toa Payoh Vista
1999-07,TOA PAYOH,3 ROOM,225,LOR 8 TOA PAYOH,04 TO 06,65,IMPROVED,700,1976,1999,76,136000,194.285714285714,Toa Payoh Eight
1999-07,TOA PAYOH,3 ROOM,232,LOR 8 TOA PAYOH,10 TO 12,65,IMPROVED,700,1976,1999,76,143000,204.285714285714,Toa Payoh Eight
1999-07,TOA PAYOH,3 ROOM,232,LOR 8 TOA PAYOH,01 TO 03,65,IMPROVED,700,1976,1999,76,135000,192.857142857143,Toa Payoh Eight
1999-07,TOA PAYOH,3 ROOM,232,LOR 8 TOA PAYOH,01 TO 03,65,IMPROVED,700,1976,1999,76,132000,188.571428571429,Toa Payoh Eight
1999-07,TOA PAYOH,3 ROOM,233,LOR 8 TOA PAYOH,01 TO 03,66,IMPROVED,710,1981,1999,81,131000,184.507042253521,Toa Payoh Eight
1999-07,TOA PAYOH,3 ROOM,110,LOR 1 TOA PAYOH,10 TO 12,65,IMPROVED,700,1967,1999,67,157000,224.285714285714,Toa Payoh North
1999-07,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1967,1999,67,158000,225.714285714286,Toa Payoh North
1999-07,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1967,1999,67,147000,210,Toa Payoh North
1999-07,TOA PAYOH,3 ROOM,115,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1967,1999,67,163000,232.857142857143,Toa Payoh North
1999-07,TOA PAYOH,3 ROOM,115,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1967,1999,67,143000,204.285714285714,Toa Payoh North
1999-07,TOA PAYOH,3 ROOM,114,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1967,1999,67,165000,235.714285714286,Toa Payoh North
1999-07,TOA PAYOH,3 ROOM,108,LOR 1 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1999,70,170000,239.43661971831,Toa Payoh North
1999-07,TOA PAYOH,3 ROOM,108,LOR 1 TOA PAYOH,01 TO 03,66,IMPROVED,710,1970,1999,70,188000,264.788732394366,Toa Payoh North
1999-07,TOA PAYOH,3 ROOM,108,LOR 1 TOA PAYOH,01 TO 03,64,IMPROVED,689,1970,1999,70,141000,204.644412191582,Toa Payoh North
1999-07,TOA PAYOH,3 ROOM,119,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1968,1999,68,154000,220,Toa Payoh View
1999-07,TOA PAYOH,3 ROOM,100,LOR 1 TOA PAYOH,07 TO 09,68,IMPROVED,732,1970,1999,70,157800,215.573770491803,Toa Payoh Palm Spring
1999-07,TOA PAYOH,3 ROOM,91,LOR 3 TOA PAYOH,13 TO 15,78,IMPROVED,840,1970,1999,70,188000,223.809523809524,Toa Payoh Palm Spring
1999-07,TOA PAYOH,3 ROOM,91,LOR 3 TOA PAYOH,01 TO 03,68,IMPROVED,732,1970,1999,70,150000,204.918032786885,Toa Payoh Palm Spring
1999-07,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,04 TO 06,68,IMPROVED,732,1970,1999,70,160000,218.579234972678,Toa Payoh Palm Spring
1999-07,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,04 TO 06,68,IMPROVED,732,1970,1999,70,165000,225.409836065574,Toa Payoh Palm Spring
1999-07,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,10 TO 12,67,IMPROVED,721,1969,1999,69,170000,235.783633841886,Kim Keat Court
1999-07,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1969,1999,69,143000,198.335644937587,Kim Keat Court
1999-07,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1969,1999,69,170000,235.783633841886,Kim Keat Court
1999-07,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,04 TO 06,67,IMPROVED,721,1969,1999,69,148000,205.270457697642,Kim Keat Court
1999-07,TOA PAYOH,3 ROOM,3,LOR 7 TOA PAYOH,07 TO 09,68,IMPROVED,732,1969,1999,69,180000,245.901639344262,Kim Keat Court
1999-07,TOA PAYOH,3 ROOM,3,LOR 7 TOA PAYOH,04 TO 06,68,IMPROVED,732,1969,1999,69,154000,210.382513661202,Kim Keat Court
1999-07,TOA PAYOH,3 ROOM,126,LOR 1 TOA PAYOH,10 TO 12,67,IMPROVED,721,1970,1999,70,138000,191.400832177531,Toa Payoh View
1999-07,TOA PAYOH,3 ROOM,128,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,148000,205.270457697642,Toa Payoh View
1999-07,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,16 TO 18,72,IMPROVED,775,1970,1999,70,156000,201.290322580645,Toa Payoh View
1999-07,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,13 TO 15,63,IMPROVED,678,1970,1999,70,175000,258.11209439528,Toa Payoh View
1999-07,TOA PAYOH,3 ROOM,8,LOR 7 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1999,70,148000,208.450704225352,Toa Payoh Court
1999-07,TOA PAYOH,3 ROOM,8,LOR 7 TOA PAYOH,10 TO 12,66,IMPROVED,710,1970,1999,70,162000,228.169014084507,Toa Payoh Court
1999-07,TOA PAYOH,3 ROOM,8,LOR 7 TOA PAYOH,07 TO 09,66,IMPROVED,710,1970,1999,70,149000,209.859154929577,Toa Payoh Court
1999-07,TOA PAYOH,3 ROOM,9,LOR 7 TOA PAYOH,01 TO 03,66,IMPROVED,710,1970,1999,70,137000,192.957746478873,Toa Payoh Court
1999-07,TOA PAYOH,3 ROOM,9,LOR 7 TOA PAYOH,04 TO 06,66,IMPROVED,710,1970,1999,70,151000,212.676056338028,Toa Payoh Court
1999-07,TOA PAYOH,3 ROOM,18,LOR 7 TOA PAYOH,04 TO 06,67,IMPROVED,721,1970,1999,70,138000,191.400832177531,Kim Keat Palm
1999-07,TOA PAYOH,3 ROOM,18,LOR 7 TOA PAYOH,01 TO 03,67,IMPROVED,721,1970,1999,70,145000,201.109570041609,Kim Keat Palm
1999-07,TOA PAYOH,3 ROOM,23,TOA PAYOH EAST,01 TO 03,65,IMPROVED,700,1970,1999,70,137000,195.714285714286,Kim Keat Palm
1999-07,TOA PAYOH,3 ROOM,20,LOR 7 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,144000,199.722607489598,Kim Keat Palm
1999-07,TOA PAYOH,3 ROOM,12,LOR 7 TOA PAYOH,04 TO 06,66,IMPROVED,710,1970,1999,70,170000,239.43661971831,Toa Payoh Court
1999-07,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,04 TO 06,66,IMPROVED,710,1970,1999,70,148000,208.450704225352,Toa Payoh Court
1999-07,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,16 TO 18,67,IMPROVED,721,1971,1999,71,149800,207.766990291262,Kim Keat Palm
1999-07,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,13 TO 15,67,IMPROVED,721,1971,1999,71,134000,185.852981969487,Kim Keat Palm
1999-07,TOA PAYOH,3 ROOM,79,TOA PAYOH CTRL,04 TO 06,61,IMPROVED,657,1971,1999,71,229000,348.55403348554,None
1999-07,TOA PAYOH,3 ROOM,79,TOA PAYOH CTRL,07 TO 09,61,IMPROVED,657,1971,1999,71,224000,340.943683409437,None
1999-07,TOA PAYOH,3 ROOM,79,TOA PAYOH CTRL,07 TO 09,61,IMPROVED,657,1971,1999,71,224000,340.943683409437,None
1999-07,TOA PAYOH,3 ROOM,79,TOA PAYOH CTRL,07 TO 09,61,IMPROVED,657,1971,1999,71,222000,337.899543378995,None
1999-07,TOA PAYOH,3 ROOM,85C,LOR 4 TOA PAYOH,01 TO 03,68,IMPROVED,732,1972,1999,72,136000,185.792349726776,Toa Payoh Eighties
1999-07,TOA PAYOH,3 ROOM,158,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1972,1999,72,153000,218.571428571429,Toa Payoh Green
1999-07,TOA PAYOH,3 ROOM,159,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1972,1999,72,150000,214.285714285714,Toa Payoh Green
1999-07,TOA PAYOH,3 ROOM,177,TOA PAYOH CTRL,01 TO 03,67,IMPROVED,721,1972,1999,72,168000,233.009708737864,Toa Payoh Central
1999-07,TOA PAYOH,3 ROOM,168,LOR 1 TOA PAYOH,04 TO 06,65,IMPROVED,700,1972,1999,72,168000,240,Toa Payoh Green
1999-07,TOA PAYOH,3 ROOM,199,TOA PAYOH NTH,04 TO 06,65,IMPROVED,700,1982,1999,82,135000,192.857142857143,Toa Payoh Spring
1999-07,TOA PAYOH,3 ROOM,203,TOA PAYOH NTH,10 TO 12,65,IMPROVED,700,1982,1999,82,145000,207.142857142857,Toa Payoh Spring
1999-07,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,07 TO 09,66,IMPROVED,710,1973,1999,73,138000,194.366197183099,Kim Keat View
1999-07,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,10 TO 12,66,IMPROVED,710,1973,1999,73,138800,195.492957746479,Kim Keat View
1999-07,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,10 TO 12,66,IMPROVED,710,1973,1999,73,131000,184.507042253521,Kim Keat View
1999-07,TOA PAYOH,3 ROOM,195,KIM KEAT AVE,10 TO 12,66,IMPROVED,710,1973,1999,73,140200,197.464788732394,Kim Keat View
1999-07,TOA PAYOH,3 ROOM,194,KIM KEAT AVE,07 TO 09,66,IMPROVED,710,1973,1999,73,137000,192.957746478873,Kim Keat View
1999-07,TOA PAYOH,3 ROOM,194,KIM KEAT AVE,07 TO 09,66,IMPROVED,710,1973,1999,73,135000,190.140845070423,Kim Keat View
1999-07,TOA PAYOH,3 ROOM,205,TOA PAYOH NTH,04 TO 06,65,IMPROVED,700,1973,1999,73,171000,244.285714285714,Toa Payoh North
1999-07,TOA PAYOH,3 ROOM,205,TOA PAYOH NTH,07 TO 09,75,IMPROVED,807,1973,1999,73,182000,225.526641883519,Toa Payoh North
1999-07,TOA PAYOH,3 ROOM,206,TOA PAYOH NTH,10 TO 12,70,IMPROVED,753,1973,1999,73,166000,220.451527224436,Toa Payoh North
1999-07,TOA PAYOH,3 ROOM,206,TOA PAYOH NTH,04 TO 06,59,IMPROVED,635,1973,1999,73,168000,264.566929133858,Toa Payoh North
1999-07,TOA PAYOH,3 ROOM,206,TOA PAYOH NTH,04 TO 06,65,IMPROVED,700,1973,1999,73,141000,201.428571428571,Toa Payoh North
1999-07,TOA PAYOH,3 ROOM,207,TOA PAYOH NTH,07 TO 09,65,IMPROVED,700,1973,1999,73,148000,211.428571428571,Toa Payoh North
1999-07,TOA PAYOH,3 ROOM,89,LOR 2 TOA PAYOH,07 TO 09,67,IMPROVED,721,1974,1999,74,230000,319.001386962552,None
1999-07,TOA PAYOH,3 ROOM,89,LOR 2 TOA PAYOH,01 TO 03,67,IMPROVED,721,1974,1999,74,213000,295.423023578363,None
1999-07,TOA PAYOH,3 ROOM,89,LOR 2 TOA PAYOH,04 TO 06,57,IMPROVED,614,1974,1999,74,195000,317.589576547231,None
1999-07,TOA PAYOH,3 ROOM,89,LOR 2 TOA PAYOH,10 TO 12,67,IMPROVED,721,1974,1999,74,221000,306.518723994452,None
1999-07,TOA PAYOH,3 ROOM,89,LOR 2 TOA PAYOH,04 TO 06,57,IMPROVED,614,1974,1999,74,200000,325.732899022801,None
1999-07,TOA PAYOH,3 ROOM,89,LOR 2 TOA PAYOH,04 TO 06,57,IMPROVED,614,1974,1999,74,197000,320.846905537459,None
1999-07,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,04 TO 06,63,STANDARD,678,1983,1999,83,153000,225.663716814159,East Payoh Palm
1999-07,TOA PAYOH,3 ROOM,95,LOR 4 TOA PAYOH,04 TO 06,60,STANDARD,646,1967,1999,67,135000,208.978328173375,Toa Payoh Palm Spring
1999-07,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,07 TO 09,64,STANDARD,689,1969,1999,69,160000,232.2206095791,Toa Payoh Vista
1999-07,TOA PAYOH,3 ROOM,57,LOR 5 TOA PAYOH,01 TO 03,61,STANDARD,657,1973,1999,73,132000,200.913242009132,Toa Payoh Vista
1999-07,TOA PAYOH,3 ROOM,59,LOR 5 TOA PAYOH,01 TO 03,61,STANDARD,657,1973,1999,73,128500,195.58599695586,Toa Payoh Vista
1999-07,TOA PAYOH,3 ROOM,59,LOR 5 TOA PAYOH,07 TO 09,61,STANDARD,657,1973,1999,73,133500,203.196347031963,Toa Payoh Vista
1999-07,TOA PAYOH,3 ROOM,59,LOR 5 TOA PAYOH,01 TO 03,61,STANDARD,657,1973,1999,73,160000,243.531202435312,Toa Payoh Vista
1999-07,TOA PAYOH,3 ROOM,73,LOR 4 TOA PAYOH,10 TO 12,62,STANDARD,667,1973,1999,73,126000,188.905547226387,Toa Payoh Vista
1999-08,TOA PAYOH,3 ROOM,235,LOR 8 TOA PAYOH,04 TO 06,65,IMPROVED,700,1976,1999,76,110000,157.142857142857,Toa Payoh Eight
1999-08,TOA PAYOH,3 ROOM,232,LOR 8 TOA PAYOH,10 TO 12,65,IMPROVED,700,1976,1999,76,146000,208.571428571429,Toa Payoh Eight
1999-08,TOA PAYOH,3 ROOM,232,LOR 8 TOA PAYOH,01 TO 03,65,IMPROVED,700,1976,1999,76,134500,192.142857142857,Toa Payoh Eight
1999-08,TOA PAYOH,3 ROOM,233,LOR 8 TOA PAYOH,04 TO 06,66,IMPROVED,710,1981,1999,81,142000,200,Toa Payoh Eight
1999-08,TOA PAYOH,3 ROOM,233,LOR 8 TOA PAYOH,04 TO 06,66,IMPROVED,710,1981,1999,81,130000,183.098591549296,Toa Payoh Eight
1999-08,TOA PAYOH,3 ROOM,233,LOR 8 TOA PAYOH,07 TO 09,66,IMPROVED,710,1981,1999,81,144000,202.816901408451,Toa Payoh Eight
1999-08,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,01 TO 03,65,IMPROVED,700,1967,1999,67,162000,231.428571428571,Toa Payoh North
1999-08,TOA PAYOH,3 ROOM,114,LOR 1 TOA PAYOH,07 TO 09,65,IMPROVED,700,1967,1999,67,185000,264.285714285714,Toa Payoh North
1999-08,TOA PAYOH,3 ROOM,107,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,166000,230.235783633842,Toa Payoh North
1999-08,TOA PAYOH,3 ROOM,107,LOR 1 TOA PAYOH,07 TO 09,67,IMPROVED,721,1970,1999,70,170000,235.783633841886,Toa Payoh North
